window_end,window_duration_sec,topic,status,message_count,first_receive_ns,last_receive_ns,first_header_ns,last_header_ns,latest_header_age_ms,header_span_ms,first_local_sequence,last_local_sequence,unique_header_count,duplicate_header_count,nonmonotonic_header_count,invalid_header_count,min_header_gap_ms,max_header_gap_ms,max_receive_gap_ms
2026-08-10T01:54:11Z,5.000871,/lio/odom,no_data,0,,,,,,,,,0,0,0,0,,,
2026-08-10T01:54:11Z,5.000871,/lio/body_odom,no_data,0,,,,,,,,,0,0,0,0,,,
2026-08-10T01:55:38Z,5.000470,/lio/odom,ok,27,1786326935194423492,1786326938204353934,1786326935167250156,1786326938165372133,57.560166,2998.121977,1,27,27,0,0,0,95.812560,201.999664,209.946891
2026-08-10T01:55:38Z,5.000470,/lio/body_odom,ok,39,1786326934005080527,1786326938205699709,1786326933965890645,1786326938165372133,57.560166,4199.481488,1,39,39,0,0,0,95.812560,201.999664,210.320202
2026-08-10T01:56:27Z,5.000938,/lio/odom,ok,41,1786326982395965316,1786326987294597931,1786326982362571001,1786326987268126487,85.723787,4905.555486,1,41,41,0,0,0,95.863342,206.055164,222.698206
2026-08-10T01:56:27Z,5.000938,/lio/body_odom,ok,41,1786326982394568240,1786326987297230498,1786326982362571001,1786326987268126487,85.723787,4905.555486,1,41,41,0,0,0,95.863342,206.055164,223.442358
2026-08-10T01:57:15Z,5.000741,/lio/odom,ok,38,1786327031180962941,1786327035286896781,1786327031162865638,1786327035264713525,64.547384,4101.847887,1,38,38,0,0,0,94.964981,397.917986,405.174186
2026-08-10T01:57:15Z,5.000741,/lio/body_odom,ok,31,1786327032199245652,1786327035288930481,1786327032165152788,1786327035264713525,64.547384,3099.560737,1,31,31,0,0,0,94.964981,197.785377,196.446186
2026-08-10T01:58:04Z,5.000748,/lio/odom,ok,36,1786327079291211975,1786327083783419994,1786327079258946180,1786327083760727643,304.546779,4501.781463,1,36,36,0,0,0,93.599320,400.152684,417.685820
2026-08-10T01:58:04Z,5.000748,/lio/body_odom,ok,21,1786327081008453964,1786327083784738284,1786327080958750247,1786327083760727643,304.546779,2801.977396,1,21,21,0,0,0,95.911026,400.152684,417.106850
2026-08-10T01:59:36Z,5.000474,/lio/odom,no_data,0,,,,,,,,,0,0,0,0,,,
2026-08-10T01:59:36Z,5.000474,/lio/body_odom,no_data,0,,,,,,,,,0,0,0,0,,,
2026-08-10T02:00:25Z,5.000406,/lio/odom,no_data,0,,,,,,,,,0,0,0,0,,,
2026-08-10T02:00:25Z,5.000406,/lio/body_odom,no_data,0,,,,,,,,,0,0,0,0,,,
2026-08-10T02:01:15Z,5.000417,/lio/odom,no_data,0,,,,,,,,,0,0,0,0,,,
2026-08-10T02:01:15Z,5.000417,/lio/body_odom,no_data,0,,,,,,,,,0,0,0,0,,,
2026-08-10T02:02:04Z,5.000472,/lio/odom,no_data,0,,,,,,,,,0,0,0,0,,,
2026-08-10T02:02:04Z,5.000472,/lio/body_odom,no_data,0,,,,,,,,,0,0,0,0,,,
