timestamp,vx,vy,yaw_rate,status
2026-08-04T05:18:05Z,,,,no_data
2026-08-04T05:18:42Z,,,,no_data
2026-08-04T05:19:20Z,,,,no_data
2026-08-04T05:19:56Z,,,,no_data
2026-08-04T05:21:00Z,,,,no_data
2026-08-04T05:21:40Z,,,,no_data
2026-08-04T05:22:20Z,,,,no_data
2026-08-04T05:23:00Z,,,,no_data
2026-08-04T05:23:55Z,,,,no_data
2026-08-04T05:24:34Z,,,,no_data
2026-08-04T05:25:13Z,,,,no_data
2026-08-04T05:25:53Z,,,,no_data
2026-08-04T05:26:43Z,,,,no_data
2026-08-04T05:27:23Z,,,,no_data
2026-08-04T05:28:03Z,,,,no_data
2026-08-04T05:28:42Z,,,,no_data
2026-08-04T05:29:34Z,,,,no_data
2026-08-04T05:30:10Z,,,,no_data
2026-08-04T05:30:46Z,,,,no_data
2026-08-04T05:31:22Z,,,,no_data
2026-08-04T05:31:59Z,,,,no_data
2026-08-04T05:32:35Z,,,,no_data
2026-08-04T05:33:11Z,,,,no_data
2026-08-04T05:33:47Z,,,,no_data
2026-08-04T05:34:24Z,,,,no_data
2026-08-04T05:35:00Z,,,,no_data
2026-08-04T05:35:36Z,,,,no_data
2026-08-04T05:36:12Z,,,,no_data
2026-08-04T05:36:49Z,,,,no_data
2026-08-04T05:37:25Z,,,,no_data
2026-08-04T05:38:01Z,,,,no_data
2026-08-04T05:38:36Z,,,,no_data
2026-08-04T05:39:14Z,,,,no_data
2026-08-04T05:39:50Z,,,,no_data
2026-08-04T05:40:27Z,,,,no_data
2026-08-04T05:41:04Z,,,,no_data
2026-08-04T05:41:51Z,,,,no_data
2026-08-04T05:42:29Z,,,,no_data
2026-08-04T05:43:06Z,,,,no_data
2026-08-04T05:43:43Z,,,,no_data
2026-08-04T05:44:30Z,,,,no_data
2026-08-04T05:45:08Z,,,,no_data
2026-08-04T05:45:47Z,,,,no_data
2026-08-04T05:46:24Z,,,,no_data
2026-08-04T05:47:12Z,,,,no_data
2026-08-04T05:47:49Z,,,,no_data
2026-08-04T05:48:25Z,,,,no_data
2026-08-04T05:49:01Z,,,,no_data
2026-08-04T05:49:38Z,,,,no_data
2026-08-04T05:50:14Z,,,,no_data
2026-08-04T05:50:50Z,,,,no_data
2026-08-04T05:51:26Z,,,,no_data
2026-08-04T05:52:04Z,,,,no_data
2026-08-04T05:52:39Z,,,,no_data
2026-08-04T05:53:15Z,,,,no_data
2026-08-04T05:53:51Z,,,,no_data
2026-08-04T05:54:29Z,,,,no_data
2026-08-04T05:55:04Z,,,,no_data
2026-08-04T05:55:40Z,,,,no_data
2026-08-04T05:56:16Z,,,,no_data
2026-08-04T05:56:53Z,,,,no_data
2026-08-04T05:57:29Z,,,,no_data
2026-08-04T05:58:05Z,,,,no_data
2026-08-04T05:58:41Z,,,,no_data
2026-08-04T05:59:18Z,,,,no_data
2026-08-04T05:59:54Z,,,,no_data
2026-08-04T06:00:30Z,,,,no_data
2026-08-04T06:01:06Z,,,,no_data
2026-08-04T06:01:43Z,,,,no_data
2026-08-04T06:02:19Z,,,,no_data
2026-08-04T06:02:55Z,,,,no_data
2026-08-04T06:03:31Z,,,,no_data
2026-08-04T06:04:08Z,,,,no_data
2026-08-04T06:04:44Z,,,,no_data
2026-08-04T06:05:20Z,,,,no_data
2026-08-04T06:05:56Z,,,,no_data
2026-08-04T06:06:33Z,,,,no_data
2026-08-04T06:07:09Z,,,,no_data
2026-08-04T06:07:45Z,,,,no_data
2026-08-04T06:08:21Z,,,,no_data
2026-08-04T06:08:58Z,,,,no_data
2026-08-04T06:09:34Z,,,,no_data
2026-08-04T06:10:10Z,,,,no_data
2026-08-04T06:10:46Z,,,,no_data
2026-08-04T06:11:23Z,,,,no_data
2026-08-04T06:11:59Z,,,,no_data
2026-08-04T06:12:35Z,,,,no_data
2026-08-04T06:13:11Z,,,,no_data
2026-08-04T06:13:48Z,,,,no_data
2026-08-04T06:14:24Z,,,,no_data
2026-08-04T06:15:00Z,,,,no_data
2026-08-04T06:15:36Z,,,,no_data
2026-08-04T06:16:14Z,,,,no_data
2026-08-04T06:16:49Z,,,,no_data
2026-08-04T06:17:25Z,,,,no_data
2026-08-04T06:18:01Z,,,,no_data
2026-08-04T06:18:39Z,,,,no_data
2026-08-04T06:19:14Z,,,,no_data
2026-08-04T06:19:50Z,,,,no_data
2026-08-04T06:20:26Z,,,,no_data
2026-08-04T06:21:03Z,,,,no_data
2026-08-04T06:21:39Z,,,,no_data
2026-08-04T06:22:15Z,,,,no_data
2026-08-04T06:22:51Z,,,,no_data
2026-08-04T06:23:28Z,,,,no_data
2026-08-04T06:24:04Z,,,,no_data
2026-08-04T06:24:40Z,,,,no_data
2026-08-04T06:25:16Z,,,,no_data
2026-08-04T06:25:53Z,,,,no_data
2026-08-04T06:26:29Z,,,,no_data
2026-08-04T06:27:05Z,,,,no_data
2026-08-04T06:27:41Z,,,,no_data
2026-08-04T06:28:18Z,,,,no_data
2026-08-04T06:28:54Z,,,,no_data
2026-08-04T06:29:30Z,,,,no_data
2026-08-04T06:30:06Z,,,,no_data
2026-08-04T06:30:43Z,,,,no_data
2026-08-04T06:31:19Z,,,,no_data
2026-08-04T06:31:55Z,,,,no_data
2026-08-04T06:32:30Z,,,,no_data
2026-08-04T06:33:08Z,,,,no_data
2026-08-04T06:33:44Z,,,,no_data
2026-08-04T06:34:19Z,,,,no_data
2026-08-04T06:34:55Z,,,,no_data
2026-08-04T06:35:33Z,,,,no_data
2026-08-04T06:36:09Z,,,,no_data
2026-08-04T06:36:44Z,,,,no_data
2026-08-04T06:37:20Z,,,,no_data
2026-08-04T06:37:58Z,,,,no_data
2026-08-04T06:38:34Z,,,,no_data
2026-08-04T06:39:10Z,,,,no_data
2026-08-04T06:39:46Z,,,,no_data
2026-08-04T06:40:23Z,,,,no_data
2026-08-04T06:40:59Z,,,,no_data
2026-08-04T06:41:35Z,,,,no_data
2026-08-04T06:42:10Z,,,,no_data
2026-08-04T06:42:48Z,,,,no_data
2026-08-04T06:43:24Z,,,,no_data
2026-08-04T06:44:00Z,,,,no_data
2026-08-04T06:44:35Z,,,,no_data
2026-08-04T06:45:13Z,,,,no_data
2026-08-04T06:45:48Z,,,,no_data
2026-08-04T06:46:24Z,,,,no_data
2026-08-04T06:47:00Z,,,,no_data
2026-08-04T06:47:37Z,,,,no_data
2026-08-04T06:48:13Z,,,,no_data
2026-08-04T06:48:49Z,,,,no_data
2026-08-04T06:49:25Z,,,,no_data
2026-08-04T06:50:02Z,,,,no_data
2026-08-04T06:50:38Z,,,,no_data
