timestamp,topic,ros_stamp_ns,frame_id,child_frame_id,x,y,z,qx,qy,qz,qw,yaw,status
2026-08-11T05:59:44Z,/lio/odom,1786427987707238674,world,,-0.0021440288983285427,-0.00766439363360405,0.0056929816491901875,-0.00555901974439621,0.027739696204662323,0.00036782913957722485,0.9996066093444824,0.000427610069203593,ok
2026-08-11T06:00:38Z,/lio/odom,1786428042099012136,world,,-0.003238674718886614,-0.00751082506030798,0.005380602087825537,-0.005247879773378372,0.027916645631194115,0.0005566582549363375,0.9996088743209839,0.000821134269062271,ok
2026-08-11T06:01:28Z,/lio/odom,1786428090897303104,world,,-0.029340116307139397,0.029647840186953545,-0.0053479354828596115,-0.008702000603079796,0.0226379856467247,-0.03876178339123726,0.9989725947380066,-0.0779914441224052,ok
2026-08-11T06:02:17Z,/lio/odom,1786428139900245904,world,,-1.0167479515075684,0.34608784317970276,0.028255989775061607,-0.006184649188071489,0.04366127401590347,0.14863905310630798,0.9879277944564819,0.298704212204358,ok
2026-08-11T06:04:01Z,/lio/odom,1786428243704910516,world,,-1.0157830715179443,0.36881500482559204,0.024709997698664665,-0.0021111732348799706,0.0318136028945446,0.16909553110599518,0.9851152300834656,0.34019753198919905,ok
2026-08-11T06:04:53Z,/lio/odom,1786428296809920310,world,,-1.0171692371368408,0.36905336380004883,0.02658011019229889,-0.001958562294021249,0.03193415328860283,0.1691601723432541,0.9851051568984985,0.340340054729232,ok
2026-08-11T06:05:43Z,/lio/odom,1786428345298495292,world,,-1.0172924995422363,0.36955273151397705,0.026306001469492912,-0.0021783942356705666,0.03190759941935539,0.16909568011760712,0.9851216077804565,0.34019314183803334,ok
2026-08-11T06:06:32Z,/lio/odom,1786428393994281291,world,,-1.0139575004577637,0.3674905300140381,0.026106974110007286,-0.0016373110702261329,0.031807005405426025,0.1693098545074463,0.985094428062439,0.34065660564936945,ok
2026-08-11T06:07:33Z,/lio/odom,1786428456197653770,world,,-1.0114860534667969,0.3679099678993225,0.02662297524511814,-0.0015182328643277287,0.03159823268651962,0.16949652135372162,0.9850762486457825,0.34103467492201023,ok
2026-08-11T06:08:22Z,/lio/odom,1786428504896853446,world,,-1.0131558179855347,0.36990270018577576,0.02501717582345009,-0.0016265769954770803,0.03146287798881531,0.16954568028450012,0.9850768446922302,0.3411224752831668,ok
2026-08-11T06:09:12Z,/lio/odom,1786428555802762746,world,,-1.013927698135376,0.3700600564479828,0.02425353415310383,-0.001706403330899775,0.03164517134428024,0.16968664526939392,0.9850516319274902,0.3414077168772599,ok
2026-08-11T06:10:02Z,/lio/odom,1786428604304233312,world,,-1.0151838064193726,0.36987823247909546,0.02497587352991104,-0.0014913162449374795,0.03150491788983345,0.16971585154533386,0.9850577116012573,0.34147379518027104,ok
2026-08-11T06:11:15Z,/lio/odom,1786428679005404233,world,,-1.0137404203414917,0.3698726296424866,0.023658234626054764,-0.0016822214238345623,0.031838107854127884,0.16962921619415283,0.9850704669952393,0.34129292478107254,ok
2026-08-11T06:12:05Z,/lio/odom,1786428726904106855,world,,-1.0147172212600708,0.3731613755226135,0.022929126396775246,-0.001765947905369103,0.03156372159719467,0.1699143797159195,0.9850339889526367,0.3418581069216019,ok
2026-08-11T06:12:53Z,/lio/odom,1786428777220375537,world,,-1.0151963233947754,0.3779640197753906,0.02289123833179474,-0.0016116542974486947,0.03164317458868027,0.17004810273647308,0.9850144982337952,0.3421394746371512,ok
2026-08-11T06:13:43Z,/lio/odom,1786428825949421405,world,,-1.013453483581543,0.37511518597602844,0.02371835522353649,-0.002348528476431966,0.03146013244986534,0.1699497401714325,0.9850414395332336,0.3418881034527377,ok
2026-08-11T06:14:57Z,/lio/odom,1786428900874072790,world,,-1.0160224437713623,0.374853253364563,0.025174956768751144,-0.001928705140016973,0.03192759305238724,0.16998611390590668,0.9850292801856995,0.3419978212993201,ok
2026-08-11T06:15:47Z,/lio/odom,1786428948686976194,world,,-1.0167865753173828,0.3754954934120178,0.024313241243362427,-0.001996861072257161,0.03211503103375435,0.1700453907251358,0.9850172996520996,0.34211802523050494,ok
2026-08-11T06:16:34Z,/lio/odom,1786428995893289327,world,,-1.0147603750228882,0.37464115023612976,0.02393409237265587,-0.002094346098601818,0.03169635683298111,0.17010414600372314,0.9850258827209473,0.3422176837342431,ok
2026-08-11T06:17:22Z,/lio/odom,1786429044902243614,world,,-1.0174306631088257,0.37390971183776855,0.023902183398604393,-0.001870555686764419,0.031563613563776016,0.17013630270957947,0.9850305914878845,0.3422908677378421,ok
2026-08-11T06:18:35Z,/lio/odom,1786429117011620044,world,,-1.0164296627044678,0.3756614923477173,0.022745974361896515,-0.0021569288801401854,0.03188488632440567,0.170195534825325,0.9850172400474548,0.34240041712787395,ok
2026-08-11T06:19:23Z,/lio/odom,1786429164920713424,world,,-1.01694917678833,0.37749427556991577,0.02297051064670086,-0.0018970463424921036,0.03195098415017128,0.17026972770690918,0.9850078225135803,0.3425672238998473,ok
