timestamp,vx,vy,yaw_rate,status
2026-08-11T05:59:47Z,,,,no_data
2026-08-11T06:00:42Z,,,,no_data
2026-08-11T06:01:31Z,,,,no_data
2026-08-11T06:02:20Z,,,,no_data
2026-08-11T06:04:04Z,,,,no_data
2026-08-11T06:04:57Z,,,,no_data
2026-08-11T06:05:45Z,,,,no_data
2026-08-11T06:06:34Z,,,,no_data
2026-08-11T06:07:36Z,,,,no_data
2026-08-11T06:08:25Z,,,,no_data
2026-08-11T06:09:16Z,,,,no_data
2026-08-11T06:10:04Z,,,,no_data
2026-08-11T06:11:19Z,,,,no_data
2026-08-11T06:12:07Z,,,,no_data
2026-08-11T06:12:57Z,,,,no_data
2026-08-11T06:13:46Z,,,,no_data
2026-08-11T06:15:01Z,,,,no_data
2026-08-11T06:15:48Z,,,,no_data
2026-08-11T06:16:36Z,,,,no_data
2026-08-11T06:17:25Z,,,,no_data
2026-08-11T06:18:37Z,,,,no_data
2026-08-11T06:19:25Z,,,,no_data
2026-08-11T06:20:13Z,,,,no_data
2026-08-11T06:21:01Z,,,,no_data
2026-08-11T06:22:15Z,,,,no_data
2026-08-11T06:23:04Z,,,,no_data
2026-08-11T06:23:52Z,,,,no_data
2026-08-11T06:24:40Z,,,,no_data
