window_end,window_duration_sec,topic,status,message_count,first_receive_ns,last_receive_ns,first_header_ns,last_header_ns,latest_header_age_ms,header_span_ms,first_local_sequence,last_local_sequence,unique_header_count,duplicate_header_count,nonmonotonic_header_count,invalid_header_count,min_header_gap_ms,max_header_gap_ms,max_receive_gap_ms
2026-08-11T05:58:38Z,5.000649,/lio/odom,no_data,0,,,,,,,,,0,0,0,0,,,
2026-08-11T05:58:38Z,5.000649,/lio/body_odom,no_data,0,,,,,,,,,0,0,0,0,,,
2026-08-11T06:00:11Z,5.000941,/lio/odom,ok,21,1786428009829547739,1786428011831749617,1786428009800103902,1786428011802024841,130.233867,2001.920939,1,21,21,0,0,0,93.964816,104.103326,110.243061
2026-08-11T06:00:11Z,5.000941,/lio/body_odom,ok,21,1786428009831030604,1786428011833489866,1786428009800103902,1786428011802024841,130.233867,2001.920939,1,21,21,0,0,0,93.964816,104.103326,109.607596
2026-08-11T06:01:02Z,5.001224,/lio/odom,ok,46,1786428057416486908,1786428062332227611,1786428057399303197,1786428062304064273,72.766365,4904.761076,1,46,46,0,0,0,90.421915,404.134035,430.441815
2026-08-11T06:01:02Z,5.001224,/lio/body_odom,ok,41,1786428058050333608,1786428062335346717,1786428057992172241,1786428062304064273,72.766365,4311.892032,1,41,41,0,0,0,92.234611,404.134035,428.279387
2026-08-11T06:01:51Z,5.000694,/lio/odom,ok,34,1786428108223181043,1786428111526428080,1786428108199183225,1786428111497425794,60.447124,3298.242569,1,34,34,0,0,0,95.852852,105.842590,108.251861
2026-08-11T06:01:51Z,5.000694,/lio/body_odom,ok,27,1786428108929166749,1786428111528474666,1786428108895324945,1786428111497425794,60.447124,2602.100849,1,27,27,0,0,0,95.852852,105.842590,106.245344
2026-08-11T06:02:39Z,5.001301,/lio/odom,ok,37,1786428156237108165,1786428159927672347,1786428156202869653,1786428159900987386,30.134701,3698.117733,1,37,37,0,0,0,92.305422,197.648048,379.755585
2026-08-11T06:02:39Z,5.001301,/lio/body_odom,ok,30,1786428157201094246,1786428159930616005,1786428156899134159,1786428159900987386,30.134701,3001.853227,1,30,30,0,0,0,95.403671,197.648048,109.683870
