timestamp,vx,vy,yaw_rate,status
2026-08-07T05:45:16Z,,,,no_data
2026-08-07T05:45:58Z,,,,no_data
2026-08-07T05:46:40Z,,,,no_data
2026-08-07T05:47:20Z,,,,no_data
2026-08-07T05:48:01Z,,,,no_data
2026-08-07T05:48:39Z,,,,no_data
2026-08-07T05:49:21Z,,,,no_data
2026-08-07T05:50:02Z,,,,no_data
2026-08-07T05:51:14Z,,,,no_data
2026-08-07T05:51:55Z,,,,no_data
2026-08-07T05:52:35Z,,,,no_data
2026-08-07T05:53:17Z,,,,no_data
2026-08-07T05:54:11Z,,,,no_data
2026-08-07T05:54:53Z,,,,no_data
2026-08-07T05:55:35Z,,,,no_data
2026-08-07T05:56:17Z,,,,no_data
2026-08-07T05:57:02Z,,,,no_data
2026-08-07T05:57:41Z,,,,no_data
2026-08-07T05:58:20Z,,,,no_data
2026-08-07T05:58:59Z,,,,no_data
2026-08-07T05:59:42Z,,,,no_data
2026-08-07T06:00:23Z,,,,no_data
2026-08-07T06:01:02Z,,,,no_data
2026-08-07T06:01:42Z,,,,no_data
2026-08-07T06:02:24Z,,,,no_data
2026-08-07T06:03:05Z,,,,no_data
2026-08-07T06:03:45Z,,,,no_data
2026-08-07T06:04:26Z,,,,no_data
2026-08-07T06:05:09Z,,,,no_data
2026-08-07T06:05:50Z,,,,no_data
2026-08-07T06:06:30Z,,,,no_data
2026-08-07T06:07:12Z,,,,no_data
2026-08-07T06:07:55Z,,,,no_data
