timestamp,topic,average_hz,status
2026-08-05T10:03:38Z,/imu/data,164.976,ok
2026-08-05T10:03:42Z,/lio/odom,8.315,ok
2026-08-05T10:03:47Z,/lio/body_odom,,no_data
2026-08-05T10:03:51Z,/body_path,,no_data
2026-08-05T10:03:55Z,/terrain_costmap,,no_data
2026-08-05T10:04:00Z,/sdk2_command,,no_data
2026-08-05T10:04:19Z,/imu/data,165.071,ok
2026-08-05T10:04:23Z,/lio/odom,8.580,ok
2026-08-05T10:04:28Z,/lio/body_odom,9.976,ok
2026-08-05T10:04:32Z,/body_path,,no_data
2026-08-05T10:04:36Z,/terrain_costmap,1.995,ok
2026-08-05T10:04:41Z,/sdk2_command,,no_data
2026-08-05T10:05:01Z,/imu/data,,no_data
2026-08-05T10:05:05Z,/lio/odom,9.039,ok
2026-08-05T10:05:09Z,/lio/body_odom,9.971,ok
2026-08-05T10:05:13Z,/body_path,,no_data
2026-08-05T10:05:18Z,/terrain_costmap,,no_data
2026-08-05T10:05:22Z,/sdk2_command,,no_data
2026-08-05T10:05:43Z,/imu/data,,no_data
2026-08-05T10:05:47Z,/lio/odom,8.573,ok
2026-08-05T10:05:51Z,/lio/body_odom,10.017,ok
2026-08-05T10:05:55Z,/body_path,,no_data
2026-08-05T10:06:00Z,/terrain_costmap,,no_data
2026-08-05T10:06:04Z,/sdk2_command,,no_data
2026-08-05T10:06:50Z,/imu/data,164.992,ok
2026-08-05T10:06:55Z,/lio/odom,9.324,ok
2026-08-05T10:06:59Z,/lio/body_odom,,no_data
2026-08-05T10:07:03Z,/body_path,,no_data
2026-08-05T10:07:08Z,/terrain_costmap,,no_data
2026-08-05T10:07:12Z,/sdk2_command,,no_data
2026-08-05T10:07:32Z,/imu/data,158.622,ok
2026-08-05T10:07:36Z,/lio/odom,7.870,ok
2026-08-05T10:07:40Z,/lio/body_odom,8.688,ok
2026-08-05T10:07:45Z,/body_path,,no_data
2026-08-05T10:07:49Z,/terrain_costmap,,no_data
2026-08-05T10:07:53Z,/sdk2_command,,no_data
2026-08-05T10:08:11Z,/imu/data,160.253,ok
2026-08-05T10:08:15Z,/lio/odom,,no_data
2026-08-05T10:08:19Z,/lio/body_odom,9.471,ok
2026-08-05T10:08:24Z,/body_path,,no_data
2026-08-05T10:08:28Z,/terrain_costmap,,no_data
2026-08-05T10:08:32Z,/sdk2_command,,no_data
2026-08-05T10:08:51Z,/imu/data,163.294,ok
