window_end,window_duration_sec,topic,status,message_count,first_receive_ns,last_receive_ns,first_header_ns,last_header_ns,latest_header_age_ms,header_span_ms,first_local_sequence,last_local_sequence,unique_header_count,duplicate_header_count,nonmonotonic_header_count,invalid_header_count,min_header_gap_ms,max_header_gap_ms,max_receive_gap_ms
2026-08-17T05:21:07Z,5.000730,/lio/odom,no_data,0,,,,,,,,,0,0,0,0,,,
2026-08-17T05:21:07Z,5.000730,/lio/body_odom,no_data,0,,,,,,,,,0,0,0,0,,,
2026-08-17T05:22:42Z,5.000625,/lio/odom,ok,48,1786944157816495298,1786944162358283304,1786944157519385099,1786944162316411972,48.600590,4797.026873,1,48,48,0,0,0,93.892336,196.720600,165.691896
2026-08-17T05:22:42Z,5.000625,/lio/body_odom,ok,46,1786944157857579222,1786944162357200529,1786944157814940452,1786944162316411972,48.600590,4501.471520,1,46,46,0,0,0,93.892336,105.904341,163.398281
2026-08-17T05:24:26Z,5.003565,/lio/odom,ok,46,1786944261680308277,1786944266142968454,1786944261618060111,1786944266113391637,137.184504,4495.331526,1,46,46,0,0,0,89.936734,106.661796,165.529117
2026-08-17T05:24:26Z,5.003565,/lio/body_odom,ok,36,1786944262653798861,1786944266144327083,1786944262613488435,1786944266113391637,137.184504,3499.903202,1,36,36,0,0,0,89.936734,106.661796,166.178574
2026-08-17T05:25:18Z,5.000662,/lio/odom,ok,44,1786944313780039246,1786944317954940386,1786944313613645553,1786944317918937683,86.111110,4305.292130,1,44,44,0,0,0,93.495369,107.894898,146.931902
2026-08-17T05:25:18Z,5.000662,/lio/body_odom,ok,50,1786944313047179724,1786944317957065846,1786944313007734775,1786944317918937683,86.111110,4911.202908,1,50,50,0,0,0,92.229128,107.894898,247.661685
2026-08-17T05:27:17Z,5.000661,/lio/odom,ok,47,1786944432365154857,1786944436938898978,1786944432309556722,1786944436917812347,118.273613,4608.255625,1,47,47,0,0,0,95.878363,106.235504,122.713880
2026-08-17T05:27:17Z,5.000661,/lio/body_odom,ok,47,1786944432366433605,1786944436940377826,1786944432309556722,1786944436917812347,118.273613,4608.255625,1,47,47,0,0,0,95.878363,106.235504,122.263470
2026-08-17T05:28:06Z,5.000705,/lio/odom,no_data,0,,,,,,,,,0,0,0,0,,,
2026-08-17T05:28:06Z,5.000705,/lio/body_odom,no_data,0,,,,,,,,,0,0,0,0,,,
