timestamp,topic,average_hz,status
2026-08-25T05:17:23Z,/lio/odom,,no_data
2026-08-25T05:17:23Z,/lio/body_odom,,no_data
2026-08-25T05:18:06Z,/imu/data,159.988,ok
2026-08-25T05:18:11Z,/lio/odom,,no_data
2026-08-25T05:18:15Z,/lio/body_odom,10.180,ok
2026-08-25T05:18:20Z,/body_path,,no_data
2026-08-25T05:18:25Z,/terrain_costmap,,no_data
2026-08-25T05:18:29Z,/sdk2_command,,no_data
2026-08-25T05:19:01Z,/imu/data,,no_data
2026-08-25T05:19:06Z,/lio/odom,9.977,ok
2026-08-25T05:19:11Z,/lio/body_odom,10.160,ok
2026-08-25T05:19:15Z,/body_path,,no_data
2026-08-25T05:19:20Z,/terrain_costmap,,no_data
2026-08-25T05:19:24Z,/sdk2_command,,no_data
2026-08-25T05:19:54Z,/lio/odom,10.061161,ok
2026-08-25T05:19:54Z,/lio/body_odom,10.061294,ok
2026-08-25T05:19:54Z,/imu/data,,no_data
2026-08-25T05:19:59Z,/lio/odom,,no_data
2026-08-25T05:20:03Z,/lio/body_odom,10.056,ok
2026-08-25T05:20:08Z,/body_path,,no_data
2026-08-25T05:20:12Z,/terrain_costmap,,no_data
2026-08-25T05:20:17Z,/sdk2_command,,no_data
2026-08-25T05:20:47Z,/lio/odom,10.600553,ok
2026-08-25T05:20:47Z,/lio/body_odom,9.883341,ok
2026-08-25T05:20:48Z,/imu/data,,no_data
2026-08-25T05:20:53Z,/lio/odom,,no_data
2026-08-25T05:20:57Z,/lio/body_odom,,no_data
2026-08-25T05:21:02Z,/body_path,,no_data
2026-08-25T05:21:06Z,/terrain_costmap,,no_data
2026-08-25T05:21:11Z,/sdk2_command,,no_data
2026-08-25T05:22:49Z,/imu/data,164.420,ok
2026-08-25T05:22:54Z,/lio/odom,10.182,ok
2026-08-25T05:22:58Z,/lio/body_odom,9.984,ok
2026-08-25T05:23:02Z,/body_path,,no_data
2026-08-25T05:23:07Z,/terrain_costmap,,no_data
2026-08-25T05:23:12Z,/sdk2_command,,no_data
2026-08-25T05:23:44Z,/lio/odom,9.760853,ok
2026-08-25T05:23:44Z,/lio/body_odom,9.642530,ok
2026-08-25T05:23:44Z,/imu/data,159.237,ok
2026-08-25T05:23:49Z,/lio/odom,10.077,ok
2026-08-25T05:23:53Z,/lio/body_odom,9.791,ok
2026-08-25T05:23:57Z,/body_path,,no_data
2026-08-25T05:24:02Z,/terrain_costmap,,no_data
2026-08-25T05:24:06Z,/sdk2_command,,no_data
2026-08-25T05:24:37Z,/imu/data,,no_data
2026-08-25T05:24:41Z,/lio/odom,,no_data
2026-08-25T05:24:45Z,/lio/body_odom,,no_data
2026-08-25T05:24:50Z,/body_path,,no_data
2026-08-25T05:24:54Z,/terrain_costmap,,no_data
2026-08-25T05:24:59Z,/sdk2_command,,no_data
2026-08-25T05:25:30Z,/lio/odom,10.025653,ok
2026-08-25T05:25:30Z,/lio/body_odom,10.019669,ok
2026-08-25T05:25:30Z,/imu/data,,no_data
2026-08-25T05:25:34Z,/lio/odom,10.202,ok
2026-08-25T05:25:39Z,/lio/body_odom,,no_data
2026-08-25T05:25:43Z,/body_path,,no_data
2026-08-25T05:25:48Z,/terrain_costmap,,no_data
2026-08-25T05:25:52Z,/sdk2_command,,no_data
2026-08-25T05:26:24Z,/lio/odom,9.853701,ok
2026-08-25T05:26:24Z,/lio/body_odom,9.913069,ok
2026-08-25T05:26:50Z,/imu/data,162.894,ok
2026-08-25T05:26:54Z,/lio/odom,,no_data
2026-08-25T05:26:59Z,/lio/body_odom,9.806,ok
2026-08-25T05:27:03Z,/body_path,,no_data
2026-08-25T05:27:08Z,/terrain_costmap,,no_data
2026-08-25T05:27:12Z,/sdk2_command,,no_data
2026-08-25T05:27:41Z,/lio/odom,9.995849,ok
2026-08-25T05:27:41Z,/lio/body_odom,9.870308,ok
2026-08-25T05:27:41Z,/imu/data,,no_data
2026-08-25T05:27:46Z,/lio/odom,,no_data
