window_end,window_duration_sec,topic,status,message_count,first_receive_ns,last_receive_ns,first_header_ns,last_header_ns,latest_header_age_ms,header_span_ms,first_local_sequence,last_local_sequence,unique_header_count,duplicate_header_count,nonmonotonic_header_count,invalid_header_count,min_header_gap_ms,max_header_gap_ms,max_receive_gap_ms
2026-08-12T01:29:01Z,5.001011,/lio/odom,no_data,0,,,,,,,,,0,0,0,0,,,
2026-08-12T01:29:01Z,5.001011,/lio/body_odom,no_data,0,,,,,,,,,0,0,0,0,,,
2026-08-12T01:30:31Z,5.000723,/lio/odom,ok,26,1786498228552603957,1786498231054518748,1786498228521486520,1786498231026319503,88.665166,2504.832983,1,26,26,0,0,0,95.909118,104.017734,105.028323
2026-08-12T01:30:31Z,5.000723,/lio/body_odom,ok,31,1786498228056487727,1786498231056311186,1786498228019479036,1786498231026319503,88.665166,3006.840467,1,31,31,0,0,0,95.909118,104.484081,108.670660
2026-08-12T01:31:18Z,5.000749,/lio/odom,ok,50,1786498273747501719,1786498278659663442,1786498273728881835,1786498278631687402,100.904376,4902.805567,1,50,50,0,0,0,95.669746,102.570533,109.641435
2026-08-12T01:31:18Z,5.000749,/lio/body_odom,ok,27,1786498276057915434,1786498278661601980,1786498276029036521,1786498278631687402,100.904376,2602.650881,1,27,27,0,0,0,95.669746,102.309227,106.932222
2026-08-12T01:32:06Z,5.000737,/lio/odom,ok,50,1786498321760697861,1786498326670624721,1786498321733381509,1786498326638342857,100.989079,4904.961348,1,50,50,0,0,0,90.135574,107.980490,111.285803
2026-08-12T01:32:06Z,5.000737,/lio/body_odom,ok,27,1786498324063745435,1786498326672252543,1786498324037785768,1786498326638342857,100.989079,2600.557089,1,27,27,0,0,0,90.135574,107.980490,111.615778
2026-08-12T01:32:55Z,5.000595,/lio/odom,ok,27,1786498372564415662,1786498375167623637,1786498372544813871,1786498375145211219,57.553244,2600.397348,1,27,27,0,0,0,96.019983,104.028225,127.585623
2026-08-12T01:32:55Z,5.000595,/lio/body_odom,ok,32,1786498372070758791,1786498375169581065,1786498372040775299,1786498375145211219,57.553244,3104.435920,1,32,32,0,0,0,96.019983,104.028225,124.886370
2026-08-12T01:34:33Z,5.000745,/lio/odom,ok,48,1786498468778670837,1786498473483776404,1786498468753839015,1786498473458503961,57.761722,4704.664946,1,48,48,0,0,0,95.837116,104.053736,123.916609
2026-08-12T01:34:33Z,5.000745,/lio/body_odom,ok,50,1786498468579230212,1786498473485467082,1786498468557589292,1786498473458503961,57.761722,4900.914669,1,50,50,0,0,0,94.182014,104.053736,122.818968
2026-08-12T01:35:22Z,5.000779,/lio/odom,ok,27,1786498519579473952,1786498522182035795,1786498519557827234,1786498522155663490,49.945047,2597.836256,1,27,27,0,0,0,94.081879,105.804682,116.492500
2026-08-12T01:35:22Z,5.000779,/lio/body_odom,ok,34,1786498518682775902,1786498522184480332,1786498518654542684,1786498522155663490,49.945047,3501.120806,1,34,34,0,0,0,94.081879,297.753334,391.097166
2026-08-12T01:36:12Z,5.000546,/lio/odom,ok,46,1786498567854612589,1786498572813959792,1786498567826479911,1786498572723664999,119.898074,4897.185088,1,46,46,0,0,0,89.515686,302.100420,398.149388
2026-08-12T01:36:12Z,5.000546,/lio/body_odom,ok,31,1786498569859799953,1786498572815008693,1786498569727280378,1786498572723664999,119.898074,2996.384621,1,31,31,0,0,0,93.605995,106.521368,148.009643
2026-08-12T01:37:06Z,5.000775,/lio/odom,ok,46,1786498621538503823,1786498626236866649,1786498621504647731,1786498626205412864,58.231555,4700.765133,1,46,46,0,0,0,90.281963,299.709320,307.657103
2026-08-12T01:37:06Z,5.000775,/lio/body_odom,ok,47,1786498621378026860,1786498626238872289,1786498621302796840,1786498626205412864,58.231555,4902.616024,1,47,47,0,0,0,90.281963,395.892381,426.649661
2026-08-12T01:38:31Z,5.000754,/lio/odom,ok,26,1786498708617094249,1786498711114684092,1786498708584730386,1786498711088405132,90.036700,2503.674746,1,26,26,0,0,0,96.003294,103.989363,109.914279
2026-08-12T01:38:31Z,5.000754,/lio/body_odom,no_data,0,,,,,,,,,0,0,0,0,,,
2026-08-12T01:39:21Z,5.000690,/lio/odom,ok,50,1786498756704700841,1786498761610605125,1786498756682376861,1786498761579832792,51.855654,4897.455931,1,50,50,0,0,0,94.195366,104.125022,114.355692
2026-08-12T01:39:21Z,5.000690,/lio/body_odom,no_data,0,,,,,,,,,0,0,0,0,,,
