timestamp,vx,vy,yaw_rate,status
2026-08-04T08:16:17Z,,,,no_data
2026-08-04T08:17:02Z,,,,no_data
2026-08-04T08:17:45Z,,,,no_data
2026-08-04T08:18:29Z,,,,no_data
2026-08-04T08:19:41Z,,,,no_data
2026-08-04T08:20:24Z,,,,no_data
2026-08-04T08:21:08Z,,,,no_data
2026-08-04T08:21:50Z,,,,no_data
2026-08-04T08:22:44Z,,,,no_data
2026-08-04T08:23:26Z,,,,no_data
2026-08-04T08:24:10Z,,,,no_data
2026-08-04T08:24:53Z,,,,no_data
2026-08-04T08:25:46Z,,,,no_data
2026-08-04T08:26:29Z,,,,no_data
2026-08-04T08:27:11Z,,,,no_data
2026-08-04T08:27:53Z,,,,no_data
2026-08-04T08:28:47Z,,,,no_data
2026-08-04T08:29:30Z,,,,no_data
2026-08-04T08:30:12Z,,,,no_data
2026-08-04T08:30:57Z,,,,no_data
2026-08-04T08:31:52Z,,,,no_data
2026-08-04T08:32:35Z,,,,no_data
2026-08-04T08:33:17Z,,,,no_data
2026-08-04T08:33:59Z,,,,no_data
2026-08-04T08:34:54Z,,,,no_data
2026-08-04T08:35:37Z,,,,no_data
2026-08-04T08:36:19Z,,,,no_data
2026-08-04T08:37:02Z,,,,no_data
2026-08-04T08:37:53Z,,,,no_data
2026-08-04T08:38:35Z,,,,no_data
2026-08-04T08:39:16Z,,,,no_data
2026-08-04T08:39:58Z,,,,no_data
2026-08-04T08:40:50Z,,,,no_data
2026-08-04T08:41:32Z,,,,no_data
2026-08-04T08:42:14Z,,,,no_data
2026-08-04T08:42:55Z,,,,no_data
2026-08-04T08:43:47Z,,,,no_data
2026-08-04T08:44:29Z,,,,no_data
2026-08-04T08:45:11Z,,,,no_data
2026-08-04T08:45:53Z,,,,no_data
2026-08-04T08:46:46Z,,,,no_data
2026-08-04T08:47:29Z,,,,no_data
2026-08-04T08:48:10Z,,,,no_data
2026-08-04T08:48:52Z,,,,no_data
2026-08-04T08:49:44Z,,,,no_data
2026-08-04T08:50:26Z,,,,no_data
2026-08-04T08:51:08Z,,,,no_data
2026-08-04T08:51:52Z,,,,no_data
2026-08-04T08:52:45Z,,,,no_data
2026-08-04T08:53:28Z,,,,no_data
2026-08-04T08:54:11Z,,,,no_data
2026-08-04T08:54:55Z,,,,no_data
2026-08-04T08:55:48Z,,,,no_data
2026-08-04T08:56:32Z,,,,no_data
2026-08-04T08:57:15Z,,,,no_data
2026-08-04T08:57:59Z,,,,no_data
2026-08-04T08:58:52Z,,,,no_data
2026-08-04T08:59:35Z,,,,no_data
2026-08-04T09:00:19Z,,,,no_data
2026-08-04T09:01:02Z,,,,no_data
