timestamp,monotonic_ns,load1,load5,load15,mem_available_kib,swap_free_kib,thermal_max_millic,thermal_zone,status
2026-08-26T08:03:52Z,142880000000,3.25,1.37,0.52,14016868,8015680,48750,soc1-thermal,ok
2026-08-26T08:05:21Z,232710000000,8.72,3.32,1.27,12902260,8015680,51937,tj-thermal,ok
2026-08-26T08:06:13Z,284320000000,10.19,4.53,1.79,12901248,8015680,52750,soc1-thermal,ok
2026-08-26T08:07:04Z,335250000000,9.38,5.15,2.14,12892240,8015680,53500,soc1-thermal,ok
