timestamp,vx,vy,yaw_rate,status
2026-08-06T05:56:38Z,,,,no_data
2026-08-06T05:57:22Z,,,,no_data
2026-08-06T05:58:06Z,,,,no_data
2026-08-06T05:58:47Z,,,,no_data
2026-08-06T05:59:31Z,,,,no_data
2026-08-06T06:00:12Z,,,,no_data
2026-08-06T06:00:53Z,,,,no_data
2026-08-06T06:01:35Z,,,,no_data
2026-08-06T06:02:18Z,,,,no_data
2026-08-06T06:02:59Z,,,,no_data
2026-08-06T06:03:40Z,,,,no_data
2026-08-06T06:04:21Z,,,,no_data
2026-08-06T06:05:04Z,,,,no_data
2026-08-06T06:05:45Z,,,,no_data
2026-08-06T06:06:26Z,,,,no_data
2026-08-06T06:07:07Z,,,,no_data
2026-08-06T06:07:50Z,,,,no_data
2026-08-06T06:08:30Z,,,,no_data
2026-08-06T06:09:11Z,,,,no_data
2026-08-06T06:09:52Z,,,,no_data
2026-08-06T06:10:35Z,,,,no_data
2026-08-06T06:11:16Z,,,,no_data
2026-08-06T06:11:57Z,,,,no_data
2026-08-06T06:12:38Z,,,,no_data
2026-08-06T06:13:21Z,,,,no_data
2026-08-06T06:14:02Z,,,,no_data
2026-08-06T06:14:43Z,,,,no_data
2026-08-06T06:15:24Z,,,,no_data
2026-08-06T06:16:07Z,,,,no_data
2026-08-06T06:16:48Z,,,,no_data
2026-08-06T06:17:29Z,,,,no_data
2026-08-06T06:18:13Z,,,,no_data
2026-08-06T06:19:07Z,,,,no_data
2026-08-06T06:19:50Z,,,,no_data
2026-08-06T06:20:33Z,,,,no_data
2026-08-06T06:21:17Z,,,,no_data
2026-08-06T06:22:02Z,,,,no_data
2026-08-06T06:22:43Z,,,,no_data
2026-08-06T06:23:23Z,,,,no_data
2026-08-06T06:24:05Z,,,,no_data
2026-08-06T06:25:02Z,,,,no_data
