timestamp,component,running,pids
2026-08-06T06:05:56Z,super_lio,0,
2026-08-06T06:05:56Z,body_odom_adapter,0,
2026-08-06T06:05:56Z,terrain_mapper,0,
2026-08-06T06:05:56Z,body_lattice_planner,0,
2026-08-06T06:05:56Z,go2_sdk2_bridge,0,
2026-08-06T06:05:56Z,go2_rl_controller,0,
2026-08-06T06:06:37Z,hesai_lidar,1,7758
2026-08-06T06:06:37Z,go2_imu_bridge,0,
2026-08-06T06:06:37Z,super_lio,0,
2026-08-06T06:06:37Z,body_odom_adapter,0,
2026-08-06T06:06:37Z,terrain_mapper,0,
2026-08-06T06:06:37Z,body_lattice_planner,0,
2026-08-06T06:06:37Z,go2_sdk2_bridge,0,
2026-08-06T06:06:37Z,go2_rl_controller,0,
2026-08-06T06:07:18Z,hesai_lidar,1,7758
2026-08-06T06:07:18Z,go2_imu_bridge,0,
2026-08-06T06:07:18Z,super_lio,0,
2026-08-06T06:07:18Z,body_odom_adapter,0,
2026-08-06T06:07:18Z,terrain_mapper,0,
2026-08-06T06:07:18Z,body_lattice_planner,0,
2026-08-06T06:07:18Z,go2_sdk2_bridge,0,
2026-08-06T06:07:18Z,go2_rl_controller,0,
2026-08-06T06:08:01Z,hesai_lidar,1,7758
2026-08-06T06:08:01Z,go2_imu_bridge,0,
2026-08-06T06:08:01Z,super_lio,0,
2026-08-06T06:08:01Z,body_odom_adapter,0,
2026-08-06T06:08:01Z,terrain_mapper,0,
2026-08-06T06:08:01Z,body_lattice_planner,0,
2026-08-06T06:08:01Z,go2_sdk2_bridge,0,
2026-08-06T06:08:01Z,go2_rl_controller,0,
2026-08-06T06:08:41Z,hesai_lidar,1,7758
2026-08-06T06:08:41Z,go2_imu_bridge,0,
2026-08-06T06:08:41Z,super_lio,0,
2026-08-06T06:08:41Z,body_odom_adapter,0,
2026-08-06T06:08:41Z,terrain_mapper,0,
2026-08-06T06:08:41Z,body_lattice_planner,0,
2026-08-06T06:08:41Z,go2_sdk2_bridge,0,
2026-08-06T06:08:41Z,go2_rl_controller,0,
2026-08-06T06:09:22Z,hesai_lidar,1,7758
2026-08-06T06:09:22Z,go2_imu_bridge,0,
2026-08-06T06:09:22Z,super_lio,0,
2026-08-06T06:09:22Z,body_odom_adapter,0,
2026-08-06T06:09:22Z,terrain_mapper,0,
2026-08-06T06:09:22Z,body_lattice_planner,0,
2026-08-06T06:09:22Z,go2_sdk2_bridge,0,
2026-08-06T06:09:22Z,go2_rl_controller,0,
2026-08-06T06:10:03Z,hesai_lidar,1,7758
2026-08-06T06:10:03Z,go2_imu_bridge,0,
2026-08-06T06:10:03Z,super_lio,0,
2026-08-06T06:10:03Z,body_odom_adapter,0,
2026-08-06T06:10:03Z,terrain_mapper,0,
2026-08-06T06:10:03Z,body_lattice_planner,0,
2026-08-06T06:10:03Z,go2_sdk2_bridge,0,
2026-08-06T06:10:03Z,go2_rl_controller,0,
2026-08-06T06:10:46Z,hesai_lidar,1,7758
2026-08-06T06:10:46Z,go2_imu_bridge,0,
2026-08-06T06:10:46Z,super_lio,0,
2026-08-06T06:10:46Z,body_odom_adapter,0,
2026-08-06T06:10:46Z,terrain_mapper,0,
2026-08-06T06:10:46Z,body_lattice_planner,0,
2026-08-06T06:10:46Z,go2_sdk2_bridge,0,
2026-08-06T06:10:46Z,go2_rl_controller,0,
2026-08-06T06:11:27Z,hesai_lidar,1,7758
2026-08-06T06:11:27Z,go2_imu_bridge,0,
2026-08-06T06:11:27Z,super_lio,0,
2026-08-06T06:11:27Z,body_odom_adapter,0,
2026-08-06T06:11:27Z,terrain_mapper,0,
2026-08-06T06:11:27Z,body_lattice_planner,0,
2026-08-06T06:11:27Z,go2_sdk2_bridge,0,
2026-08-06T06:11:27Z,go2_rl_controller,0,
2026-08-06T06:12:08Z,hesai_lidar,1,7758
2026-08-06T06:12:08Z,go2_imu_bridge,0,
2026-08-06T06:12:08Z,super_lio,0,
2026-08-06T06:12:08Z,body_odom_adapter,0,
2026-08-06T06:12:08Z,terrain_mapper,0,
2026-08-06T06:12:08Z,body_lattice_planner,0,
2026-08-06T06:12:08Z,go2_sdk2_bridge,0,
2026-08-06T06:12:08Z,go2_rl_controller,0,
2026-08-06T06:12:49Z,hesai_lidar,1,7758
2026-08-06T06:12:49Z,go2_imu_bridge,0,
2026-08-06T06:12:49Z,super_lio,0,
2026-08-06T06:12:49Z,body_odom_adapter,0,
2026-08-06T06:12:49Z,terrain_mapper,0,
2026-08-06T06:12:49Z,body_lattice_planner,0,
2026-08-06T06:12:49Z,go2_sdk2_bridge,0,
2026-08-06T06:12:49Z,go2_rl_controller,0,
2026-08-06T06:13:32Z,hesai_lidar,1,7758
2026-08-06T06:13:32Z,go2_imu_bridge,0,
2026-08-06T06:13:32Z,super_lio,0,
2026-08-06T06:13:32Z,body_odom_adapter,0,
2026-08-06T06:13:32Z,terrain_mapper,0,
2026-08-06T06:13:32Z,body_lattice_planner,0,
2026-08-06T06:13:32Z,go2_sdk2_bridge,0,
2026-08-06T06:13:32Z,go2_rl_controller,0,
2026-08-06T06:14:13Z,hesai_lidar,1,7758
2026-08-06T06:14:13Z,go2_imu_bridge,0,
2026-08-06T06:14:13Z,super_lio,0,
2026-08-06T06:14:13Z,body_odom_adapter,0,
2026-08-06T06:14:13Z,terrain_mapper,0,
2026-08-06T06:14:13Z,body_lattice_planner,0,
2026-08-06T06:14:13Z,go2_sdk2_bridge,0,
2026-08-06T06:14:13Z,go2_rl_controller,0,
2026-08-06T06:14:54Z,hesai_lidar,1,7758
2026-08-06T06:14:54Z,go2_imu_bridge,0,
2026-08-06T06:14:54Z,super_lio,0,
2026-08-06T06:14:54Z,body_odom_adapter,0,
2026-08-06T06:14:54Z,terrain_mapper,0,
2026-08-06T06:14:54Z,body_lattice_planner,0,
2026-08-06T06:14:54Z,go2_sdk2_bridge,0,
2026-08-06T06:14:54Z,go2_rl_controller,0,
2026-08-06T06:15:35Z,hesai_lidar,1,7758
2026-08-06T06:15:35Z,go2_imu_bridge,0,
2026-08-06T06:15:35Z,super_lio,0,
2026-08-06T06:15:35Z,body_odom_adapter,0,
2026-08-06T06:15:35Z,terrain_mapper,0,
2026-08-06T06:15:35Z,body_lattice_planner,0,
2026-08-06T06:15:35Z,go2_sdk2_bridge,0,
2026-08-06T06:15:35Z,go2_rl_controller,0,
2026-08-06T06:16:18Z,hesai_lidar,1,7758
2026-08-06T06:16:18Z,go2_imu_bridge,0,
2026-08-06T06:16:18Z,super_lio,0,
2026-08-06T06:16:18Z,body_odom_adapter,0,
2026-08-06T06:16:18Z,terrain_mapper,0,
2026-08-06T06:16:18Z,body_lattice_planner,0,
2026-08-06T06:16:18Z,go2_sdk2_bridge,0,
2026-08-06T06:16:18Z,go2_rl_controller,0,
2026-08-06T06:16:59Z,hesai_lidar,1,7758
2026-08-06T06:16:59Z,go2_imu_bridge,0,
2026-08-06T06:16:59Z,super_lio,0,
2026-08-06T06:16:59Z,body_odom_adapter,0,
2026-08-06T06:16:59Z,terrain_mapper,0,
2026-08-06T06:16:59Z,body_lattice_planner,0,
2026-08-06T06:16:59Z,go2_sdk2_bridge,0,
2026-08-06T06:16:59Z,go2_rl_controller,0,
2026-08-06T06:17:42Z,hesai_lidar,1,7758
2026-08-06T06:17:42Z,go2_imu_bridge,0,
2026-08-06T06:17:42Z,super_lio,0,
2026-08-06T06:17:42Z,body_odom_adapter,0,
2026-08-06T06:17:42Z,terrain_mapper,0,
2026-08-06T06:17:42Z,body_lattice_planner,0,
2026-08-06T06:17:42Z,go2_sdk2_bridge,0,
2026-08-06T06:17:42Z,go2_rl_controller,0,
2026-08-06T06:18:26Z,hesai_lidar,1,7758
2026-08-06T06:18:26Z,go2_imu_bridge,0,
2026-08-06T06:18:26Z,super_lio,0,
2026-08-06T06:18:26Z,body_odom_adapter,0,
2026-08-06T06:18:26Z,terrain_mapper,0,
2026-08-06T06:18:26Z,body_lattice_planner,0,
2026-08-06T06:18:26Z,go2_sdk2_bridge,0,
2026-08-06T06:18:26Z,go2_rl_controller,0,
2026-08-06T06:19:20Z,hesai_lidar,1,7758
2026-08-06T06:19:20Z,go2_imu_bridge,0,
2026-08-06T06:19:20Z,super_lio,0,
2026-08-06T06:19:20Z,body_odom_adapter,0,
2026-08-06T06:19:20Z,terrain_mapper,0,
2026-08-06T06:19:20Z,body_lattice_planner,0,
2026-08-06T06:19:20Z,go2_sdk2_bridge,0,
2026-08-06T06:19:20Z,go2_rl_controller,0,
2026-08-06T06:20:03Z,hesai_lidar,1,7758
2026-08-06T06:20:03Z,go2_imu_bridge,0,
2026-08-06T06:20:03Z,super_lio,0,
2026-08-06T06:20:03Z,body_odom_adapter,0,
2026-08-06T06:20:03Z,terrain_mapper,0,
2026-08-06T06:20:03Z,body_lattice_planner,0,
2026-08-06T06:20:03Z,go2_sdk2_bridge,0,
2026-08-06T06:20:03Z,go2_rl_controller,0,
2026-08-06T06:20:47Z,hesai_lidar,1,7758
2026-08-06T06:20:47Z,go2_imu_bridge,0,
2026-08-06T06:20:47Z,super_lio,0,
2026-08-06T06:20:47Z,body_odom_adapter,0,
2026-08-06T06:20:47Z,terrain_mapper,0,
2026-08-06T06:20:47Z,body_lattice_planner,0,
2026-08-06T06:20:47Z,go2_sdk2_bridge,0,
2026-08-06T06:20:47Z,go2_rl_controller,0,
2026-08-06T06:21:30Z,hesai_lidar,1,7758
2026-08-06T06:21:30Z,go2_imu_bridge,0,
2026-08-06T06:21:30Z,super_lio,0,
2026-08-06T06:21:30Z,body_odom_adapter,0,
2026-08-06T06:21:30Z,terrain_mapper,0,
2026-08-06T06:21:30Z,body_lattice_planner,0,
2026-08-06T06:21:30Z,go2_sdk2_bridge,0,
2026-08-06T06:21:30Z,go2_rl_controller,0,
2026-08-06T06:22:16Z,hesai_lidar,1,16637;16640
2026-08-06T06:22:16Z,go2_imu_bridge,1,16691;16707
2026-08-06T06:22:16Z,super_lio,1,16747
2026-08-06T06:22:16Z,body_odom_adapter,1,16900
2026-08-06T06:22:16Z,terrain_mapper,1,16914
2026-08-06T06:22:16Z,body_lattice_planner,1,16916
2026-08-06T06:22:16Z,go2_sdk2_bridge,0,
2026-08-06T06:22:16Z,go2_rl_controller,0,
2026-08-06T06:22:56Z,hesai_lidar,1,16637;16640
2026-08-06T06:22:56Z,go2_imu_bridge,1,16691;16707
2026-08-06T06:22:56Z,super_lio,1,16747
2026-08-06T06:22:56Z,body_odom_adapter,1,16900
2026-08-06T06:22:56Z,terrain_mapper,1,16914
2026-08-06T06:22:56Z,body_lattice_planner,1,16916
2026-08-06T06:22:56Z,go2_sdk2_bridge,0,
2026-08-06T06:22:56Z,go2_rl_controller,0,
2026-08-06T06:23:37Z,hesai_lidar,1,16637;16640
2026-08-06T06:23:37Z,go2_imu_bridge,1,16691;16707
2026-08-06T06:23:37Z,super_lio,1,16747
2026-08-06T06:23:37Z,body_odom_adapter,1,16900
2026-08-06T06:23:37Z,terrain_mapper,1,16914
2026-08-06T06:23:37Z,body_lattice_planner,1,16916
2026-08-06T06:23:37Z,go2_sdk2_bridge,0,
2026-08-06T06:23:37Z,go2_rl_controller,0,
2026-08-06T06:24:18Z,hesai_lidar,1,16637;16640
2026-08-06T06:24:18Z,go2_imu_bridge,1,16691;16707
2026-08-06T06:24:18Z,super_lio,1,16747
2026-08-06T06:24:18Z,body_odom_adapter,1,16900
2026-08-06T06:24:18Z,terrain_mapper,1,16914
2026-08-06T06:24:18Z,body_lattice_planner,1,16916
2026-08-06T06:24:18Z,go2_sdk2_bridge,0,
2026-08-06T06:24:18Z,go2_rl_controller,0,
2026-08-06T06:25:15Z,hesai_lidar,1,16637;16640
2026-08-06T06:25:15Z,go2_imu_bridge,1,16691;16707
2026-08-06T06:25:15Z,super_lio,1,16747
2026-08-06T06:25:15Z,body_odom_adapter,1,16900
2026-08-06T06:25:15Z,terrain_mapper,1,16914
2026-08-06T06:25:15Z,body_lattice_planner,1,16916
2026-08-06T06:25:15Z,go2_sdk2_bridge,0,
2026-08-06T06:25:15Z,go2_rl_controller,0,
