timestamp,component,running,pids,states,cpu_percent_interval,rss_kib,threads,metrics_status
2026-08-10T08:29:59Z,hesai_lidar,0,,,,0,0,stopped
2026-08-10T08:29:59Z,go2_imu_bridge,0,,,,0,0,stopped
2026-08-10T08:29:59Z,super_lio,0,,,,0,0,stopped
2026-08-10T08:29:59Z,body_odom_adapter,0,,,,0,0,stopped
2026-08-10T08:29:59Z,terrain_mapper,0,,,,0,0,stopped
2026-08-10T08:29:59Z,body_lattice_planner,0,,,,0,0,stopped
2026-08-10T08:29:59Z,go2_sdk2_bridge,0,,,,0,0,stopped
2026-08-10T08:29:59Z,go2_rl_controller,0,,,,0,0,stopped
2026-08-10T08:31:28Z,hesai_lidar,1,4241;4247,4241:S;4247:S,,156732,16,baseline
2026-08-10T08:31:28Z,go2_imu_bridge,1,4300;4303,4300:S;4303:S,,60688,19,baseline
2026-08-10T08:31:28Z,super_lio,1,4336,4336:S,,73132,13,baseline
2026-08-10T08:31:28Z,body_odom_adapter,0,,,,0,0,stopped
2026-08-10T08:31:28Z,terrain_mapper,0,,,,0,0,stopped
2026-08-10T08:31:28Z,body_lattice_planner,0,,,,0,0,stopped
2026-08-10T08:31:28Z,go2_sdk2_bridge,0,,,,0,0,stopped
2026-08-10T08:31:28Z,go2_rl_controller,0,,,,0,0,stopped
2026-08-10T08:32:18Z,hesai_lidar,1,4241;4247,4241:S;4247:S,26.110,156732,16,ok
2026-08-10T08:32:18Z,go2_imu_bridge,1,4300;4303,4300:S;4303:S,10.364,60688,19,ok
2026-08-10T08:32:18Z,super_lio,1,4336,4336:S,44.118,73132,13,ok
2026-08-10T08:32:18Z,body_odom_adapter,0,,,,0,0,stopped
2026-08-10T08:32:18Z,terrain_mapper,0,,,,0,0,stopped
2026-08-10T08:32:18Z,body_lattice_planner,0,,,,0,0,stopped
2026-08-10T08:32:18Z,go2_sdk2_bridge,0,,,,0,0,stopped
2026-08-10T08:32:18Z,go2_rl_controller,0,,,,0,0,stopped
2026-08-10T08:33:08Z,hesai_lidar,1,4241;4247,4241:S;4247:S,26.094,156732,16,ok
2026-08-10T08:33:08Z,go2_imu_bridge,1,4300;4303,4300:S;4303:S,10.230,60952,19,ok
2026-08-10T08:33:08Z,super_lio,1,4336,4336:S,44.016,73132,13,ok
2026-08-10T08:33:08Z,body_odom_adapter,0,,,,0,0,stopped
2026-08-10T08:33:08Z,terrain_mapper,0,,,,0,0,stopped
2026-08-10T08:33:08Z,body_lattice_planner,0,,,,0,0,stopped
2026-08-10T08:33:08Z,go2_sdk2_bridge,0,,,,0,0,stopped
2026-08-10T08:33:08Z,go2_rl_controller,0,,,,0,0,stopped
2026-08-10T08:33:58Z,hesai_lidar,1,4241;4247,4241:S;4247:S,26.151,156732,16,ok
2026-08-10T08:33:58Z,go2_imu_bridge,1,4300;4303,4300:S;4303:S,10.372,61216,19,ok
2026-08-10T08:33:58Z,super_lio,1,4336,4336:S,44.874,73132,13,ok
2026-08-10T08:33:58Z,body_odom_adapter,0,,,,0,0,stopped
2026-08-10T08:33:58Z,terrain_mapper,0,,,,0,0,stopped
2026-08-10T08:33:58Z,body_lattice_planner,0,,,,0,0,stopped
2026-08-10T08:33:58Z,go2_sdk2_bridge,0,,,,0,0,stopped
2026-08-10T08:33:58Z,go2_rl_controller,0,,,,0,0,stopped
