window_end,window_duration_sec,topic,status,message_count,first_receive_ns,last_receive_ns,first_header_ns,last_header_ns,latest_header_age_ms,header_span_ms,first_local_sequence,last_local_sequence,unique_header_count,duplicate_header_count,nonmonotonic_header_count,invalid_header_count,min_header_gap_ms,max_header_gap_ms,max_receive_gap_ms
2026-08-10T08:30:06Z,5.000968,/lio/odom,no_data,0,,,,,,,,,0,0,0,0,,,
2026-08-10T08:30:06Z,5.000968,/lio/body_odom,no_data,0,,,,,,,,,0,0,0,0,,,
2026-08-10T08:31:34Z,5.000751,/lio/odom,ok,41,1786350689937963580,1786350694736450392,1786350689907186985,1786350694705224275,85.407783,4798.037290,1,41,41,0,0,0,95.582962,299.967766,297.744069
2026-08-10T08:31:34Z,5.000751,/lio/body_odom,no_data,0,,,,,,,,,0,0,0,0,,,
2026-08-10T08:32:24Z,5.000814,/lio/odom,ok,44,1786350739836589669,1786350744532674098,1786350739803610086,1786350744507716894,201.389069,4704.106808,1,44,44,0,0,0,93.453884,201.599598,204.665107
2026-08-10T08:32:24Z,5.000814,/lio/body_odom,no_data,0,,,,,,,,,0,0,0,0,,,
2026-08-10T08:33:14Z,5.001065,/lio/odom,ok,23,1786350792036308412,1786350794535962477,1786350792004825830,1786350794505110263,130.106456,2500.284433,1,23,23,0,0,0,95.959187,202.000618,207.260076
2026-08-10T08:33:14Z,5.001065,/lio/body_odom,no_data,0,,,,,,,,,0,0,0,0,,,
2026-08-10T08:34:04Z,5.000685,/lio/odom,ok,49,1786350839623032891,1786350844533736338,1786350839601459264,1786350844505081892,79.611470,4903.622628,1,49,49,0,0,0,95.701456,198.261022,166.223077
2026-08-10T08:34:04Z,5.000685,/lio/body_odom,no_data,0,,,,,,,,,0,0,0,0,,,
2026-08-10T08:35:18Z,5.000756,/lio/odom,ok,30,1786350914934780085,1786350918034595054,1786350914905389308,1786350918001577615,107.633831,3096.188307,1,30,30,0,0,0,95.799207,202.004671,200.977232
2026-08-10T08:35:18Z,5.000756,/lio/body_odom,no_data,0,,,,,,,,,0,0,0,0,,,
2026-08-10T08:36:08Z,5.000976,/lio/odom,ok,38,1786350963027633152,1786350967940609304,1786350963007528305,1786350967911883831,107.626935,4904.355526,1,38,38,0,0,0,93.787908,402.112723,405.515883
2026-08-10T08:36:08Z,5.000976,/lio/body_odom,no_data,0,,,,,,,,,0,0,0,0,,,
2026-08-10T08:36:57Z,5.000731,/lio/odom,ok,36,1786351013944447098,1786351017735177545,1786351013910444498,1786351017710402727,80.590546,3799.958229,1,36,36,0,0,0,95.667839,203.599453,205.771241
2026-08-10T08:36:57Z,5.000731,/lio/body_odom,no_data,0,,,,,,,,,0,0,0,0,,,
2026-08-10T08:37:47Z,5.000776,/lio/odom,ok,43,1786351062847499618,1786351067643331441,1786351062810088157,1786351067609905958,46.804124,4799.817801,1,43,43,0,0,0,95.562935,304.117680,302.892467
2026-08-10T08:37:47Z,5.000776,/lio/body_odom,no_data,0,,,,,,,,,0,0,0,0,,,
2026-08-10T08:38:45Z,5.000607,/lio/odom,ok,34,1786351121944896293,1786351125436120423,1786351121914692163,1786351125410917520,178.479159,3496.225357,1,34,34,0,0,0,95.755816,204.094886,203.985492
2026-08-10T08:38:45Z,5.000607,/lio/body_odom,no_data,0,,,,,,,,,0,0,0,0,,,
2026-08-10T08:39:35Z,5.000642,/lio/odom,ok,48,1786351170532255528,1786351175446864159,1786351170511837720,1786351175410968780,73.209988,4899.131060,1,48,48,0,0,0,96.109867,199.914455,203.770271
2026-08-10T08:39:35Z,5.000642,/lio/body_odom,no_data,0,,,,,,,,,0,0,0,0,,,
2026-08-10T08:40:25Z,5.000758,/lio/odom,ok,46,1786351220940822937,1786351225542247441,1786351220912652492,1786351225512561559,48.898050,4599.909067,1,46,46,0,0,0,93.963146,198.002100,200.082920
2026-08-10T08:40:25Z,5.000758,/lio/body_odom,no_data,0,,,,,,,,,0,0,0,0,,,
2026-08-10T08:41:15Z,5.000472,/lio/odom,ok,46,1786351270435943587,1786351275239554620,1786351270412126541,1786351275212163686,144.019608,4800.037145,1,46,46,0,0,0,95.398665,203.765869,201.521370
2026-08-10T08:41:15Z,5.000472,/lio/body_odom,no_data,0,,,,,,,,,0,0,0,0,,,
