timestamp,monotonic_ns,interface,operstate,carrier,rx_bytes,rx_packets,rx_errors,rx_dropped,tx_bytes,tx_packets,tx_errors,tx_dropped,status
2026-08-10T08:29:59Z,297840000000,can0,down,,0,0,0,0,0,0,0,0,partial
2026-08-10T08:29:59Z,297840000000,enP8p1s0,up,1,919339286,1495304,0,0,446232,1875,0,0,ok
2026-08-10T08:29:59Z,297840000000,l4tbr0,down,,0,0,0,0,0,0,0,0,partial
2026-08-10T08:29:59Z,297840000000,usb0,down,0,0,0,0,0,0,0,0,0,ok
2026-08-10T08:29:59Z,297840000000,usb1,down,0,0,0,0,0,0,0,0,0,ok
2026-08-10T08:29:59Z,297840000000,wlx6c1ff7881257,up,1,10461598,15150,0,28,10834084,26576,0,0,ok
2026-08-10T08:31:28Z,386640000000,can0,down,,0,0,0,0,0,0,0,0,partial
2026-08-10T08:31:28Z,386640000000,enP8p1s0,up,1,1266724414,2014042,0,0,607060,2791,0,0,ok
2026-08-10T08:31:28Z,386640000000,l4tbr0,down,,0,0,0,0,0,0,0,0,partial
2026-08-10T08:31:28Z,386640000000,usb0,down,0,0,0,0,0,0,0,0,0,ok
2026-08-10T08:31:28Z,386640000000,usb1,down,0,0,0,0,0,0,0,0,0,ok
2026-08-10T08:31:28Z,386640000000,wlx6c1ff7881257,up,1,13638807,20101,0,37,22816944,66803,0,0,ok
2026-08-10T08:32:18Z,436440000000,can0,down,,0,0,0,0,0,0,0,0,partial
2026-08-10T08:32:18Z,436440000000,enP8p1s0,up,1,1462485980,2305433,0,0,680640,3184,0,0,ok
2026-08-10T08:32:18Z,436440000000,l4tbr0,down,,0,0,0,0,0,0,0,0,partial
2026-08-10T08:32:18Z,436440000000,usb0,down,0,0,0,0,0,0,0,0,0,ok
2026-08-10T08:32:18Z,436440000000,usb1,down,0,0,0,0,0,0,0,0,0,ok
2026-08-10T08:32:18Z,436440000000,wlx6c1ff7881257,up,1,14841312,22493,0,42,30278836,87666,0,0,ok
2026-08-10T08:33:08Z,486480000000,can0,down,,0,0,0,0,0,0,0,0,partial
2026-08-10T08:33:08Z,486480000000,enP8p1s0,up,1,1659237910,2598331,0,0,760592,3604,0,0,ok
2026-08-10T08:33:08Z,486480000000,l4tbr0,down,,0,0,0,0,0,0,0,0,partial
2026-08-10T08:33:08Z,486480000000,usb0,down,0,0,0,0,0,0,0,0,0,ok
2026-08-10T08:33:08Z,486480000000,usb1,down,0,0,0,0,0,0,0,0,0,ok
2026-08-10T08:33:08Z,486480000000,wlx6c1ff7881257,up,1,17347805,25394,0,47,37415414,108348,0,0,ok
2026-08-10T08:33:58Z,536440000000,can0,down,,0,0,0,0,0,0,0,0,partial
2026-08-10T08:33:58Z,536440000000,enP8p1s0,up,1,1855684598,2890736,0,0,835384,4003,0,0,ok
2026-08-10T08:33:58Z,536440000000,l4tbr0,down,,0,0,0,0,0,0,0,0,partial
2026-08-10T08:33:58Z,536440000000,usb0,down,0,0,0,0,0,0,0,0,0,ok
2026-08-10T08:33:58Z,536440000000,usb1,down,0,0,0,0,0,0,0,0,0,ok
2026-08-10T08:33:58Z,536440000000,wlx6c1ff7881257,up,1,19176382,27847,0,52,44515280,128738,0,0,ok
2026-08-10T08:35:11Z,609950000000,can0,down,,0,0,0,0,0,0,0,0,partial
2026-08-10T08:35:11Z,609950000000,enP8p1s0,up,1,2144705400,3320932,0,0,948190,4596,0,0,ok
2026-08-10T08:35:11Z,609950000000,l4tbr0,down,,0,0,0,0,0,0,0,0,partial
2026-08-10T08:35:11Z,609950000000,usb0,down,0,0,0,0,0,0,0,0,0,ok
2026-08-10T08:35:11Z,609950000000,usb1,down,0,0,0,0,0,0,0,0,0,ok
2026-08-10T08:35:11Z,609950000000,wlx6c1ff7881257,up,1,24470353,33204,0,59,55949727,159501,0,0,ok
2026-08-10T08:36:01Z,659770000000,can0,down,,0,0,0,0,0,0,0,0,partial
2026-08-10T08:36:01Z,659770000000,enP8p1s0,up,1,2340525228,3612416,0,0,1020848,4985,0,0,ok
2026-08-10T08:36:01Z,659770000000,l4tbr0,down,,0,0,0,0,0,0,0,0,partial
2026-08-10T08:36:01Z,659770000000,usb0,down,0,0,0,0,0,0,0,0,0,ok
2026-08-10T08:36:01Z,659770000000,usb1,down,0,0,0,0,0,0,0,0,0,ok
2026-08-10T08:36:01Z,659770000000,wlx6c1ff7881257,up,1,26742678,36182,0,64,63652699,180073,0,0,ok
2026-08-10T08:36:51Z,709640000000,can0,down,,0,0,0,0,0,0,0,0,partial
2026-08-10T08:36:51Z,709640000000,enP8p1s0,up,1,2536564782,3904267,0,0,1096118,5383,0,0,ok
2026-08-10T08:36:51Z,709640000000,l4tbr0,down,,0,0,0,0,0,0,0,0,partial
2026-08-10T08:36:51Z,709640000000,usb0,down,0,0,0,0,0,0,0,0,0,ok
2026-08-10T08:36:51Z,709640000000,usb1,down,0,0,0,0,0,0,0,0,0,ok
2026-08-10T08:36:51Z,709640000000,wlx6c1ff7881257,up,1,28238186,38234,0,69,70011655,199909,0,0,ok
2026-08-10T08:37:41Z,759340000000,can0,down,,0,0,0,0,0,0,0,0,partial
2026-08-10T08:37:41Z,759340000000,enP8p1s0,up,1,2731906014,4195029,0,0,1171656,5788,0,0,ok
2026-08-10T08:37:41Z,759340000000,l4tbr0,down,,0,0,0,0,0,0,0,0,partial
2026-08-10T08:37:41Z,759340000000,usb0,down,0,0,0,0,0,0,0,0,0,ok
2026-08-10T08:37:41Z,759340000000,usb1,down,0,0,0,0,0,0,0,0,0,ok
2026-08-10T08:37:41Z,759340000000,wlx6c1ff7881257,up,1,29111367,41238,0,74,76328970,216553,0,0,ok
2026-08-10T08:38:39Z,817450000000,can0,down,,0,0,0,0,0,0,0,0,partial
2026-08-10T08:38:39Z,817450000000,enP8p1s0,up,1,2960354460,4535080,0,0,1256168,6244,0,0,ok
2026-08-10T08:38:39Z,817450000000,l4tbr0,down,,0,0,0,0,0,0,0,0,partial
2026-08-10T08:38:39Z,817450000000,usb0,down,0,0,0,0,0,0,0,0,0,ok
2026-08-10T08:38:39Z,817450000000,usb1,down,0,0,0,0,0,0,0,0,0,ok
2026-08-10T08:38:39Z,817450000000,wlx6c1ff7881257,up,1,32230951,44311,0,80,81294819,234846,0,0,ok
2026-08-10T08:39:29Z,867330000000,can0,down,,0,0,0,0,0,0,0,0,partial
2026-08-10T08:39:29Z,867330000000,enP8p1s0,up,1,3156489906,4827012,0,0,1328058,6632,0,0,ok
2026-08-10T08:39:29Z,867330000000,l4tbr0,down,,0,0,0,0,0,0,0,0,partial
2026-08-10T08:39:29Z,867330000000,usb0,down,0,0,0,0,0,0,0,0,0,ok
2026-08-10T08:39:29Z,867330000000,usb1,down,0,0,0,0,0,0,0,0,0,ok
2026-08-10T08:39:29Z,867330000000,wlx6c1ff7881257,up,1,34478217,46459,0,85,85129873,248963,0,0,ok
2026-08-10T08:40:19Z,917210000000,can0,down,,0,0,0,0,0,0,0,0,partial
2026-08-10T08:40:19Z,917210000000,enP8p1s0,up,1,3352553538,5118894,0,0,1403258,7028,0,0,ok
2026-08-10T08:40:19Z,917210000000,l4tbr0,down,,0,0,0,0,0,0,0,0,partial
2026-08-10T08:40:19Z,917210000000,usb0,down,0,0,0,0,0,0,0,0,0,ok
2026-08-10T08:40:19Z,917210000000,usb1,down,0,0,0,0,0,0,0,0,0,ok
2026-08-10T08:40:19Z,917210000000,wlx6c1ff7881257,up,1,36328500,48312,0,90,88846813,262906,0,0,ok
2026-08-10T08:41:08Z,967130000000,can0,down,,0,0,0,0,0,0,0,0,partial
2026-08-10T08:41:08Z,967130000000,enP8p1s0,up,1,3548832162,5411059,0,0,1475782,7425,0,0,ok
2026-08-10T08:41:08Z,967130000000,l4tbr0,down,,0,0,0,0,0,0,0,0,partial
2026-08-10T08:41:08Z,967130000000,usb0,down,0,0,0,0,0,0,0,0,0,ok
2026-08-10T08:41:08Z,967130000000,usb1,down,0,0,0,0,0,0,0,0,0,ok
2026-08-10T08:41:08Z,967130000000,wlx6c1ff7881257,up,1,37828734,49965,0,95,92557754,276837,0,0,ok
