timestamp,component,running,pids,states,cpu_percent_interval,rss_kib,threads,metrics_status
2026-08-11T01:29:07Z,hesai_lidar,0,,,,0,0,stopped
2026-08-11T01:29:07Z,go2_imu_bridge,0,,,,0,0,stopped
2026-08-11T01:29:07Z,super_lio,0,,,,0,0,stopped
2026-08-11T01:29:07Z,body_odom_adapter,0,,,,0,0,stopped
2026-08-11T01:29:07Z,terrain_mapper,0,,,,0,0,stopped
2026-08-11T01:29:07Z,body_lattice_planner,0,,,,0,0,stopped
2026-08-11T01:29:07Z,go2_sdk2_bridge,0,,,,0,0,stopped
2026-08-11T01:29:07Z,go2_rl_controller,0,,,,0,0,stopped
2026-08-11T01:30:40Z,hesai_lidar,1,3447;3464,3447:S;3464:S,,222540,18,baseline
2026-08-11T01:30:40Z,go2_imu_bridge,1,3524;3527,3524:S;3527:S,,124920,21,baseline
2026-08-11T01:30:40Z,super_lio,1,3564,3564:R,,150088,15,baseline
2026-08-11T01:30:40Z,body_odom_adapter,1,3728,3728:S,,87704,12,baseline
2026-08-11T01:30:40Z,terrain_mapper,1,3734,3734:S,,102436,12,baseline
2026-08-11T01:30:40Z,body_lattice_planner,1,3741,3741:S,,94408,12,baseline
2026-08-11T01:30:40Z,go2_sdk2_bridge,0,,,,0,0,stopped
2026-08-11T01:30:40Z,go2_rl_controller,0,,,,0,0,stopped
2026-08-11T01:31:31Z,hesai_lidar,1,3447;3464,3447:S;3464:S,18.897,222132,18,ok
2026-08-11T01:31:31Z,go2_imu_bridge,1,3524;3527,3524:S;3527:S,9.596,124664,21,ok
2026-08-11T01:31:31Z,super_lio,1,3564,3564:S,36.676,153372,15,ok
2026-08-11T01:31:31Z,body_odom_adapter,1,3728,3728:S,0.844,87452,12,ok
2026-08-11T01:31:31Z,terrain_mapper,1,3734,3734:S,4.768,102048,12,ok
2026-08-11T01:31:31Z,body_lattice_planner,1,3741,3741:S,1.256,94836,12,ok
2026-08-11T01:31:31Z,go2_sdk2_bridge,0,,,,0,0,stopped
2026-08-11T01:31:31Z,go2_rl_controller,0,,,,0,0,stopped
2026-08-11T01:32:23Z,hesai_lidar,1,3447;3464,3447:S;3464:R,19.670,224356,18,ok
2026-08-11T01:32:23Z,go2_imu_bridge,1,3524;3527,3524:S;3527:S,9.941,127196,21,ok
2026-08-11T01:32:23Z,super_lio,1,3564,3564:S,37.382,152616,15,ok
