timestamp,topic,average_hz,status
2026-08-11T01:29:13Z,/lio/odom,,no_data
2026-08-11T01:29:13Z,/lio/body_odom,,no_data
2026-08-11T01:29:57Z,/imu/data,,no_data
2026-08-11T01:30:01Z,/lio/odom,9.945,ok
2026-08-11T01:30:06Z,/lio/body_odom,10.024,ok
2026-08-11T01:30:10Z,/body_path,,no_data
2026-08-11T01:30:15Z,/terrain_costmap,,no_data
2026-08-11T01:30:19Z,/sdk2_command,,no_data
2026-08-11T01:30:48Z,/lio/odom,10.013977,ok
2026-08-11T01:30:48Z,/lio/body_odom,10.028954,ok
2026-08-11T01:30:48Z,/imu/data,149.674,ok
2026-08-11T01:30:53Z,/lio/odom,13.216,ok
2026-08-11T01:30:57Z,/lio/body_odom,9.967,ok
2026-08-11T01:31:02Z,/body_path,,no_data
2026-08-11T01:31:06Z,/terrain_costmap,,no_data
2026-08-11T01:31:10Z,/sdk2_command,,no_data
2026-08-11T01:31:38Z,/lio/odom,10.067218,ok
2026-08-11T01:31:38Z,/lio/body_odom,10.065799,ok
2026-08-11T01:31:38Z,/imu/data,155.691,ok
2026-08-11T01:31:43Z,/lio/odom,,no_data
2026-08-11T01:31:47Z,/lio/body_odom,10.040,ok
2026-08-11T01:31:52Z,/body_path,,no_data
2026-08-11T01:31:56Z,/terrain_costmap,,no_data
2026-08-11T01:32:01Z,/sdk2_command,,no_data
2026-08-11T01:32:31Z,/lio/odom,10.011968,ok
2026-08-11T01:32:31Z,/lio/body_odom,9.973441,ok
2026-08-11T01:32:32Z,/imu/data,157.333,ok
2026-08-11T01:32:36Z,/lio/odom,,no_data
2026-08-11T01:32:41Z,/lio/body_odom,10.125,ok
2026-08-11T01:32:45Z,/body_path,,no_data
2026-08-11T01:32:50Z,/terrain_costmap,1.999,ok
2026-08-11T01:32:54Z,/sdk2_command,,no_data
2026-08-11T01:33:22Z,/lio/odom,9.942849,ok
2026-08-11T01:33:22Z,/lio/body_odom,9.942160,ok
2026-08-11T01:34:14Z,/imu/data,143.529,ok
2026-08-11T01:34:18Z,/lio/odom,10.107,ok
2026-08-11T01:34:23Z,/lio/body_odom,,no_data
2026-08-11T01:34:27Z,/body_path,,no_data
2026-08-11T01:34:32Z,/terrain_costmap,,no_data
2026-08-11T01:34:36Z,/sdk2_command,,no_data
2026-08-11T01:35:04Z,/lio/odom,9.951309,ok
2026-08-11T01:35:04Z,/lio/body_odom,9.999928,ok
2026-08-11T01:35:04Z,/imu/data,159.268,ok
2026-08-11T01:35:09Z,/lio/odom,9.948,ok
2026-08-11T01:35:13Z,/lio/body_odom,10.604,ok
2026-08-11T01:35:18Z,/body_path,,no_data
2026-08-11T01:35:22Z,/terrain_costmap,,no_data
2026-08-11T01:35:27Z,/sdk2_command,,no_data
2026-08-11T01:35:56Z,/lio/odom,10.125013,ok
2026-08-11T01:35:56Z,/lio/body_odom,10.106536,ok
2026-08-11T01:35:56Z,/imu/data,161.728,ok
2026-08-11T01:36:01Z,/lio/odom,10.017,ok
2026-08-11T01:36:05Z,/lio/body_odom,12.917,ok
2026-08-11T01:36:10Z,/body_path,,no_data
2026-08-11T01:36:14Z,/terrain_costmap,,no_data
2026-08-11T01:36:19Z,/sdk2_command,,no_data
2026-08-11T01:36:48Z,/lio/odom,10.000879,ok
2026-08-11T01:36:48Z,/lio/body_odom,10.028320,ok
2026-08-11T01:36:48Z,/imu/data,,no_data
2026-08-11T01:36:53Z,/lio/odom,10.097,ok
2026-08-11T01:36:57Z,/lio/body_odom,10.244,ok
2026-08-11T01:37:02Z,/body_path,,no_data
2026-08-11T01:37:06Z,/terrain_costmap,,no_data
2026-08-11T01:37:10Z,/sdk2_command,,no_data
2026-08-11T01:37:38Z,/lio/odom,9.966291,ok
2026-08-11T01:37:38Z,/lio/body_odom,9.965465,ok
2026-08-11T01:38:04Z,/imu/data,158.520,ok
2026-08-11T01:38:08Z,/lio/odom,9.925,ok
2026-08-11T01:38:13Z,/lio/body_odom,10.181,ok
2026-08-11T01:38:17Z,/body_path,,no_data
2026-08-11T01:38:21Z,/terrain_costmap,,no_data
2026-08-11T01:38:26Z,/sdk2_command,,no_data
2026-08-11T01:38:55Z,/lio/odom,9.998447,ok
2026-08-11T01:38:55Z,/lio/body_odom,10.102416,ok
2026-08-11T01:38:55Z,/imu/data,160.686,ok
2026-08-11T01:38:59Z,/lio/odom,9.777,ok
2026-08-11T01:39:04Z,/lio/body_odom,10.601,ok
2026-08-11T01:39:08Z,/body_path,,no_data
2026-08-11T01:39:13Z,/terrain_costmap,1.990,ok
2026-08-11T01:39:17Z,/sdk2_command,,no_data
2026-08-11T01:39:46Z,/lio/odom,9.388816,ok
2026-08-11T01:39:46Z,/lio/body_odom,9.392800,ok
2026-08-11T01:39:47Z,/imu/data,159.799,ok
2026-08-11T01:39:51Z,/lio/odom,,no_data
2026-08-11T01:39:55Z,/lio/body_odom,10.150,ok
2026-08-11T01:40:00Z,/body_path,,no_data
2026-08-11T01:40:04Z,/terrain_costmap,1.997,ok
2026-08-11T01:40:09Z,/sdk2_command,,no_data
2026-08-11T01:40:36Z,/lio/odom,9.342915,ok
2026-08-11T01:40:36Z,/lio/body_odom,9.394200,ok
2026-08-11T01:40:36Z,/imu/data,154.391,ok
2026-08-11T01:40:40Z,/lio/odom,10.102,ok
2026-08-11T01:40:45Z,/lio/body_odom,,no_data
2026-08-11T01:40:49Z,/body_path,,no_data
2026-08-11T01:40:54Z,/terrain_costmap,,no_data
2026-08-11T01:40:58Z,/sdk2_command,,no_data
2026-08-11T01:41:25Z,/lio/odom,9.793058,ok
2026-08-11T01:41:25Z,/lio/body_odom,9.592771,ok
